PubMed ID 	 PubMed Central ID 	 Title 	 Authors 	 Year of Publication 	 Month of Publication 	 Digital Object Identifier 	 conjugation[PIA]
11872717	PMC134893	TrwD, the hexameric traffic ATPase encoded by plasmid R388, induces membrane destabilization and hemifusion of lipid vesicles.	Machon C,Rivas S,Albert A,Goni FM,de la Cruz F	2002	Mar	http://doi.org//?	1
11864290	?	Mechanisms of quinolone resistance in clinical isolates of Enterobacter cloacae.	Georgopoulos A,Schein R,Buxbaum A,Tzotzos S,Hirschl A,Graninger W	1998	Feb	http://doi.org//?	1
11856211	?	Bacterial and epidemiologic study of the resistance to oxyiminocephalosporins in Escherichia coli in a French hospital.	Lepelletier D,Orsonneau JL,Blin A,Labia R,Richet H,Reynaud A	1999	Jan	http://doi.org//?	1
11850242	PMC127466	Molecular characterization of a novel class 1 integron containing bla(GES-1) and a fused product of aac3-Ib/aac6'-Ib' gene cassettes in Pseudomonas aeruginosa.	Dubois V,Poirel L,Marie C,Arpin C,Nordmann P,Quentin C	2002	Mar	http://doi.org//?	0
11849547	?	Mutational analysis of F-pilin reveals domains for pilus assembly, phage infection and DNA transfer.	Manchak J,Anthony KG,Frost LS	2002	Jan	http://doi.org//?	1
11848415	?	Genetic tools for pseudomonads, rhizobia, and other gram-negative bacteria.	Davison J	2002	Feb	http://doi.org//10.2144/02322rv02	1
11832500	?	'Streptomyces nanchangensis', a producer of the insecticidal polyether antibiotic nanchangmycin and the antiparasitic macrolide meilingmycin, contains multiple polyketide gene clusters.	Sun Y,Zhou X,Liu J,Bao K,Zhang G,Tu G,Kieser T,Deng Z	2002	Feb	http://doi.org//10.1099/00221287-148-2-361	1
11830947	?	Occurrence and transferability of beta-lactam resistance in Enterobacteriaceae isolated in Children's University Hospital in Bratislava.	Bujdakova H,Hanzen J,Jankovicova S,Klimackova J,Moravcikova M,Milosovic P,Michalkova-Papajova D,Kallova J,Jakab A,Kettner M	2001	 	http://doi.org//?	1
11825910	?	Human Apg3p/Aut1p homologue is an authentic E2 enzyme for multiple substrates, GATE-16, GABARAP, and MAP-LC3, and facilitates the conjugation of hApg12p to hApg5p.	Tanida I,Tanida-Miyake E,Komatsu M,Ueno T,Kominami E	2002	02	http://doi.org//10.1074/jbc.M200385200	1
11816410	?	[Transmission and exchange of genetic information during bacterial conjugation in ground-based simulations of the factors of orbital flight].	Zerov IuP,Kalinin IuT,Os'kin BV,Samarina MP,Mitichkin OV,Shcherbakov GIa	2000	 	http://doi.org//?	1
11812639	?	Effects of bacterial endotoxin (lipopolysaccharides) on survival and metabolism of cultured precision-cut rat liver slices.	Evdokimova E,Taper H,Calderon PB	2002	Feb	http://doi.org//?	1
11810584	?	Inhibition by epigallocatechin gallate (EGCg) of conjugative R plasmid transfer in Escherichia coli.	Zhao WH,Hu ZQ,Hara Y,Shimamura T	2001	Sep	http://doi.org//10.1007/s101560100035	0
11806620	?	Sudden increase in Pseudomonas aeruginosa nosocomial strains with broad host range transfer of antibiotic resistance.	Blahova J,Kralikova K,Krcmery V Sr,Schafer V	2001	Dec	http://doi.org//10.1179/joc.2001.13.6.607	0
11800556	?	A new trick for an old dog: TraY binding to a homopurine-homopyrimidine run attenuates DNA replication.	Krasilnikova MM,Smirnova EV,Krasilnikov AS,Mirkin SM	2001	Oct	http://doi.org//10.1006/jmbi.2001.5059	1
11790742	PMC139536	Isolation and characterization of BTF-37: chromosomal DNA captured from Bacteroides fragilis that confers self-transferability and expresses a pilus-like structure in Bacteroides spp. and Escherichia coli.	Vedantam G,Hecht DW	2002	Feb	http://doi.org//?	1
11782515	?	A broad-host-range vector of incompatibility group Q can work as a plasmid vector in Neisseria meningitidis: a new genetical tool.	Takahashi H,Watanabe H	2002	Jan	http://doi.org//10.1099/00221287-148-1-229	1
11761609	?	[Interspecies conjugation of Escherichia coli-Streptomyces globisporus 1912 using integrative plasmid pSET152 and its derivatives].	Luzhetskii AN,Ostash BE,Fedorenko VA	2001	Oct	http://doi.org//?	0
11759089	?	In vivo selection of oxacillinase-mediated ceftazidime resistance in Pseudomonas aeruginosa.	Leotard S,Poirel L,Leblanc PE,Nordmann P	2001	Fall	http://doi.org//10.1089/10766290152652828	0
11759088	?	Class 1 integrons mediate antibiotic resistance in the fish pathogen Aeromonas salmonicida worldwide.	L'Abee-Lund TM,Sorum H	2001	Fall	http://doi.org//10.1089/10766290152652819	0
11752577	?	Role of the Hrp pilus in type III protein secretion in Pseudomonas syringae.	Jin Q,He SY	2001	Dec	http://doi.org//10.1126/science.1066397	1
11751126	PMC126981	Countrywide spread of CTX-M-3 extended-spectrum beta-lactamase-producing microorganisms of the family Enterobacteriaceae in Poland.	Baraniak A,Fiett J,Sulikowska A,Hryniewicz W,Gniadkowski M	2002	Jan	http://doi.org//?	0
11750131	?	Design and construction of a Haemophilus influenzae conjugal expression system.	Daines DA,Smith AL	2001	Dec	http://doi.org//?	1
11748238	?	Conjugative plasmid protein TrwB, an integral membrane type IV secretion system coupling protein. Detailed structural features and mapping of the active site cleft.	Gomis-Ruth FX,Moncalian G,de la Cruz F,Coll M	2001	12	http://doi.org//10.1074/jbc.M110462200	1
11735369	?	Transfer region of a Bacteroides conjugative transposon contains regulatory as well as structural genes.	Bonheyo GT,Hund BD,Shoemaker NB,Salyers AA	2001	Nov	http://doi.org//10.1006/plas.2001.1545	1
11726922	?	Conjugation between bacterial and mammalian cells.	Waters VL	2001	Dec	http://doi.org//10.1038/ng779	1
11722922	PMC93359	Incidence, distribution, and spread of tetracycline resistance determinants and integron-associated antibiotic resistance genes among motile aeromonads from a fish farming environment.	Schmidt AS,Bruun MS,Dalsgaard I,Larsen JL	2001	Dec	http://doi.org//10.1128/AEM.67.12.5675-5682.2001	1
11722736	?	Cellular location and temperature-dependent assembly of IncHI1 plasmid R27-encoded TrhC-associated conjugative transfer protein complexes.	Gilmour MW,Lawley TD,Rooker MM,Newnham PJ,Taylor DE	2001	Nov	http://doi.org//?	0
11716762	PMC1222234	Microsomal glutathione S-transferase A1-1 with glutathione peroxidase activity from sheep liver: molecular cloning, expression and characterization.	Prabhu KS,Reddy PV,Gumpricht E,Hildenbrandt GR,Scholz RW,Sordillo LM,Reddy CC	2001	Dec	http://doi.org//?	1
11709361	PMC90890	Identification and expression of cephamycinase bla(CMY) genes in Escherichia coli and Salmonella isolates from food animals and ground meat.	Zhao S,White DG,McDermott PF,Friedman S,English L,Ayers S,Meng J,Maurer JJ,Holland R,Walker RD	2001	Dec	http://doi.org//10.1128/AAC.45.12.3647-3650.2001	0
11709345	PMC90874	TEM-89 beta-lactamase produced by a Proteus mirabilis clinical isolate: new complex mutant (CMT 3) with mutations in both TEM-59 (IRT-17) and TEM-3.	Neuwirth C,Madec S,Siebor E,Pechinot A,Duez JM,Pruneaux M,Fouchereau-Peron M,Kazmierczak A,Labia R	2001	Dec	http://doi.org//10.1128/AAC.45.12.3591-3594.2001	0
11705695	?	Analysis of the inhibition of mammalian thioredoxin, thioredoxin reductase, and glutaredoxin by cis-diamminedichloroplatinum (II) and its major metabolite, the glutathione-platinum complex.	Arner ES,Nakamura H,Sasada T,Yodoi J,Holmgren A,Spyrou G	2001	Nov	http://doi.org//?	1
11679075	?	The integrative element pSAM2 from Streptomyces: kinetics and mode of conjugal transfer.	Possoz C,Ribard C,Gagnat J,Pernodet JL,Guerineau M	2001	Oct	http://doi.org//?	1
11672424	PMC1222171	Mammalian class Sigma glutathione S-transferases: catalytic properties and tissue-specific expression of human and rat GSH-dependent prostaglandin D2 synthases.	Jowsey IR,Thomson AM,Flanagan JU,Murdock PR,Moore GB,Meyer DJ,Murphy GJ,Smith SA,Hayes JD	2001	Nov	http://doi.org//?	1
11640989	?	Development of three different gene cloning systems for genetic investigation of the new species Amycolatopsis japonicum MG417-CF17, the ethylenediaminedisuccinic acid producer.	Stegmann E,Pelzer S,Wilken K,Wohlleben W	2001	Dec	http://doi.org//?	0
11580848	?	Xis protein of the conjugative transposon Tn916 plays dual opposing roles in transposon excision.	Hinerfeld D,Churchward G	2001	Sep	http://doi.org//?	0
11572456	?	Screening for trbB- and traG-like sequences by PCR for the detection of conjugative plasmids in bacterial soil isolates.	Disque-Kochem C,Battermann A,Stratz M,Dreiseikelmann B	2001	 	http://doi.org//10.1078/0944-5013-00098	0
11548268	?	[Diagnostic and epidemiological significance of F-donor activity of Enterobacteria strains].	Lipovskaia VV,Savinova EM,D'iachenko AG	2001	Mar-Apr	http://doi.org//?	1
11535035	?	Analysis of a Bacteroides conjugative transposon using a novel "targeted capture" model system.	Smith CJ,Parker AC,Bacic M	2001	Jul	http://doi.org//10.1006/plas.2001.1528	1
11534392	?	[Formation of TRA-dependent surface structures in Agrobacterium tumefaciens and their absence in R1 (deltatraR) mutant].	Tugarova AV,Plotko NA,Chumakov MI	2001	 	http://doi.org//?	1
11533003	?	CMY-2-producing Salmonella enterica, Klebsiella pneumoniae, Klebsiella oxytoca, Proteus mirabilis and Escherichia coli strains isolated in Spain (October 1999-December 2000).	Navarro F,Perez-Trallero E,Marimon JM,Aliaga R,Gomariz M,Mirelis B	2001	Sep	http://doi.org//?	1
11518237	?	Investigation of enhancement of two processes, sedimentation and conjugation, when bacteria are concentrated in ultrasonic standing waves.	Cousins CM,Melin JR,Venables WA,Coakley WT	2000	 	http://doi.org//?	1
11502518	PMC90681	SHV-16, a beta-lactamase with a pentapeptide duplication in the omega loop.	Arpin C,Labia R,Andre C,Frigo C,El Harrif Z,Quentin C	2001	Sep	http://doi.org//?	0
11485557	PMC1222037	Functional and structural roles of the glutathione-binding residues in maize (Zea mays) glutathione S-transferase I.	Labrou NE,Mello LV,Clonis YD	2001	Aug	http://doi.org//?	1
11479699	?	A novel system for heterologous expression of flavocytochrome c in phototrophic bacteria using the Allochromatium vinosum rbcA promoter.	De Smet L,Kostanjevecki V,Guisez Y,Van Beeumen J	2001	Jul	http://doi.org//?	0
11473319	?	Natural conjugative plasmids induce bacterial biofilm development.	Ghigo JM	2001	Jul	http://doi.org//10.1038/35086581	1
11472956	PMC93080	Horizontal transfer of a multi-drug resistance plasmid between coliform bacteria of human and bovine origin in a farm environment.	Oppegaard H,Steinum TM,Wasteson Y	2001	Aug	http://doi.org//10.1128/AEM.67.8.3732-3734.2001	0
11470479	?	Stationary phase deletions in Escherichia coli. II. Mutations which stimulate stationary phase deletions in plasmid pMC874.	Balbinder E	2001	Aug	http://doi.org//?	0
11461827	?	Structure of TrwB, a gatekeeper in bacterial conjugation.	Gomis-Ruth FX,Coll M	2001	Sep	http://doi.org//?	1
11459953	PMC37421	Participation of recombination proteins in rescue of arrested replication forks in UV-irradiated Escherichia coli need not involve recombination.	Courcelle J,Hanawalt PC	2001	Jul	http://doi.org//10.1073/pnas.121008898	1
11454218	?	A variable genetic island specific for Neisseria gonorrhoeae is involved in providing DNA for natural transformation and is found more often in disseminated infection isolates.	Dillard JP,Seifert HS	2001	Jul	http://doi.org//?	1
11449802	?	[Isolation and functional-structural characteristics of Bacillus polymyxa RP4::Mucts62 transcipients].	Il'iashenko BN	2001	 	http://doi.org//?	0
11442346	?	Self-transmissible multidrug resistance plasmids in Escherichia coli of the normal intestinal flora of healthy swine.	Sunde M,Sorum H	2001	Summer	http://doi.org//10.1089/10766290152045075	1
11433368	?	DNA transport in bacteria.	Errington J,Bath J,Wu LJ	2001	Jul	http://doi.org//10.1038/35080005	1
11425714	PMC92973	Expression of the p20 gene from Bacillus thuringiensis H-14 increases Cry11A toxin production and enhances mosquito-larvicidal activity in recombinant gram-negative bacteria.	Xu Y,Nagai M,Bagdasarian M,Smith TW,Walker ED	2001	Jul	http://doi.org//10.1128/AEM.67.7.3010-3015.2001	0
11419936	?	A small protein-protein interaction domain common to KlcB and global regulators KorA and TrbA of promiscuous IncP plasmids.	Bhattacharyya A,Figurski DH	2001	Jun	http://doi.org//10.1006/jmbi.2001.4729	1
11409542	?	ISZm1068: an IS5-like insertion element from Zymomonas mobilis.	Galeros M,Pappas KM,Beletsiotis E,Typas MA	2001	May	http://doi.org//?	0
11407917	?	Characterization and sequence analysis of the replicator region of the novel plasmid pALC1 from Paracoccus alcaliphilus.	Bartosik D,Witkowska M,Baj J,Wlodarczyk M	2001	May	http://doi.org//10.1006/plas.2000.1505	1
11403394	?	Gene transfer systems and their applications in Archaea.	Luo Y,Wasserfallen A	2001	Apr	http://doi.org//10.1078/0723-2020-00005	1
11398422	?	Biofilm-induced gene expression and gene transfer.	Lamont RJ,Bryers JD	2001	 	http://doi.org//?	0
11395455	PMC95274	The Agrobacterium tumefaciens rnd homolog is required for TraR-mediated quorum-dependent activation of Ti plasmid tra gene expression.	Luo ZQ,Farrand SK	2001	Jul	http://doi.org//10.1128/JB.183.13.3919-3930.2001	0
11390690	?	Characterization of two autoreplicative regions of the IncHI2 plasmid R478: RepHI2A and RepHI1A((R478)).	Page DT,Whelan KF,Colleran E	2001	Jun	http://doi.org//10.1099/00221287-147-6-1591	1
11389699	PMC1221918	Identification of a new subfamily of sulphotransferases: cloning and characterization of canine SULT1D1.	Tsoi C,Falany CN,Morgenstern R,Swedmark S	2001	Jun	http://doi.org//?	1
11389696	PMC1221915	Conjugation of an antibody Fv fragment to a virus coat protein: cell-specific targeting of recombinant polyoma-virus-like particles.	Stubenrauch K,Gleiter S,Brinkmann U,Rudolph R,Lilie H	2001	Jun	http://doi.org//?	0
11371538	PMC95251	Amplification of mutator cells in a population as a result of horizontal transfer.	Funchain P,Yeung A,Stewart J,Clendenin WM,Miller JH	2001	Jun	http://doi.org//10.1128/JB.183.12.3737-3741.2001	0
11368767	PMC1221851	Rat glutathione S-transferase M4-4: an isoenzyme with unique structural features including a redox-reactive cysteine-115 residue that forms mixed disulphides with glutathione.	Cheng H,Tchaikovskaya T,Tu YS,Chapman J,Qian B,Ching WM,Tien M,Rowe JD,Patskovsky YV,Listowsky I,Tu CP	2001	Jun	http://doi.org//?	1
11368493	?	Transfer of genetic information from agrobacteria to bacterial and plant cells: membrane and supramembrane structures involved in transfer.	Chumakov MI	2000	 	http://doi.org//?	1
11358508	?	Catalytic function of Drosophila melanogaster glutathione S-transferase DmGSTS1-1 (GST-2) in conjugation of lipid peroxidation end products.	Singh SP,Coronella JA,Benes H,Cochrane BJ,Zimniak P	2001	May	http://doi.org//?	1
11357376	?	[Effect of the gene for bacterial hemoglobin vhb on the effectiveness of the process of Escherichia coli-Streptomyces interspecies conjugation and production of antibiotics in streptomycetes].	Tabakov VIu,Emel'ianova LK,Antonova SV,Voeikova TA	2001	Mar	http://doi.org//?	1
11353807	?	Analysis of opioid binding to UDP-glucuronosyltransferase 2B7 fusion proteins using nuclear magnetic resonance spectroscopy.	Coffman BL,Kearney WR,Green MD,Lowery RG,Tephly TR	2001	Jun	http://doi.org//?	1
11343738	?	Persistence of sulphonamide resistance in Escherichia coli in the UK despite national prescribing restriction.	Enne VI,Livermore DM,Stephens P,Hall LM	2001	Apr	http://doi.org//10.1016/S0140-6736(00)04519-0	1
11328770	?	The prevalence of trimethoprim-resistance-conferring dihydrofolate reductase genes in urinary isolates of Escherichia coli in Korea.	Lee JC,Oh JY,Cho JW,Park JC,Kim JM,Seol SY,Cho DT	2001	May	http://doi.org//?	1
11325947	PMC95219	Functional and mutational analysis of p19, a DNA transfer protein with muramidase activity.	Bayer M,Iberer R,Bischof K,Rassi E,Stabentheiner E,Zellnig G,Koraimann G	2001	May	http://doi.org//10.1128/JB.183.10.3176-3183.2001	1
11321378	?	Enteropathogenic Escherichia coli strain RDEC-1 produces a novel electrogenic factor active on rabbit ileum in vitro.	Raimondi F,Kaper JB,Boedeker EC,Wolf MK,Guandalini S,Fasano A	2001	Feb	http://doi.org//?	1
11310799	?	Variation in clonality and antibiotic-resistance genes among multiresistant Salmonella enterica serotype typhimurium phage-type U302 (MR U302) from humans, animals, and foods.	Walker RA,Lindsay E,Woodward MJ,Ward LR,Threlfall EJ	2001	Spring	http://doi.org//10.1089/107662901750152701	0
11307955	?	Recombinant derivatives of clostridial neurotoxins as delivery vehicles for proteins and small organic molecules.	Zdanovskaia MV,Los G,Zdanovsky AG	2000	Nov	http://doi.org//?	1
11305642	?	A genetically engineered fusion protein with horseradish peroxidase as a marker enzyme for use in competitive immunoassays.	Grigorenko V,Andreeva I,Borchers T,Spener F,Egorov A	2001	Mar	http://doi.org//?	1
11287156	?	Plasmid transfer and susceptibility to antibiotics in the halophilic phototrophs Rhodovibrio salinarum and Rhodothalassium salexigens.	Borghese R,Zagnoli A,Zannoni D	2001	Apr	http://doi.org//?	0
11282605	PMC92769	Identification and characterization of integron-mediated antibiotic resistance among Shiga toxin-producing Escherichia coli isolates.	Zhao S,White DG,Ge B,Ayers S,Friedman S,English L,Wagner D,Gaines S,Meng J	2001	Apr	http://doi.org//10.1128/AEM.67.4.1558-1564.2001	1
11278067	?	The form of chromosomal DNA molecules in bacterial cells.	Bendich AJ	2001	Feb	http://doi.org//?	1
11265485	?	Phosphoglycerate kinase-triose-phosphate isomerase complex from Thermotoga neapolitana.	Yu JS,Noll KM	2001	 	http://doi.org//?	0
